"avettaId","mongoId","variantId","object","field","en","zh_CN"
"33263","56070a445049435de9c2ac0a","56070a445049435de9c2ac0a~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"33263","56070a445049435de9c2ac0a","56070a445049435de9c2ac0a~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"33263","56070a445049435de9c2ac0a","56070a445049435de9c2ac0a~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"33263","56070a445049435de9c2ac0a","56070a445049435de9c2ac0a~~~question~~~questionText","question","questionText","Does the procedure include pre-climb hazard assessment and Inspection?
","程序是否包括攀塔前的危害评估和检查？
"
"33265","56070afb50494357acf80984","56070afb50494357acf80984~~~question~~~description","question","description","Please include the procedure that addresses the proper use of raising or lifting equipment.","请包括正确使用升降或起重设备的程序。"
"33265","56070afb50494357acf80984","56070afb50494357acf80984~~~question~~~questionText","question","questionText","Does the procedure include the proper use of raising or lifting equipment?","程序是否包括正确使用升降或起重设备？"
"33265","56070afb50494357acf80984","56070afb50494357acf80984~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"33265","56070afb50494357acf80984","56070afb50494357acf80984~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"33265","56070afb50494357acf80984","56070afb50494357acf80984~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"22316","52dd7822504943ce0e3fdb85","52dd7822504943ce0e3fdb85~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"22316","52dd7822504943ce0e3fdb85","52dd7822504943ce0e3fdb85~~~question~~~questionText","question","questionText","Does the procedure include precautions for personnel hoisting?
","程序是否包括人员提升的预防措施？
"
"22316","52dd7822504943ce0e3fdb85","52dd7822504943ce0e3fdb85~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"22316","52dd7822504943ce0e3fdb85","52dd7822504943ce0e3fdb85~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"22316","52dd7822504943ce0e3fdb85","52dd7822504943ce0e3fdb85~~~question~~~description","question","description","Please include the procedure that addresses personnel hoisting provisions such as fall protection and safe access to communications towers during construction.
","请包括有关人员提升规定（例如施工期间的坠落防护和通信塔的安全通道）的程序。
"
"33266","56070be8504943f12acdb7ed","56070be8504943f12acdb7ed~~~question~~~description","question","description","Please include the procedure identifying that fall protection equipment will meet the latest applicable industry guidelines (I.e.: ANSI Z359, BS 7883, EN 813).","请包括确定坠落防护设备符合最新适用行业指南的程序（即：ANSI Z359、BS 7883、EN 813）。"
"33266","56070be8504943f12acdb7ed","56070be8504943f12acdb7ed~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"33266","56070be8504943f12acdb7ed","56070be8504943f12acdb7ed~~~question~~~questionText","question","questionText","Does the procedure include that fall protection equipment must meet the latest industry guidelines?","程序是否包括坠落防护设备必须符合最新的行业指南？"
"33266","56070be8504943f12acdb7ed","56070be8504943f12acdb7ed~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"33266","56070be8504943f12acdb7ed","56070be8504943f12acdb7ed~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"33268","56070c605049433a4cee8bfb","56070c605049433a4cee8bfb~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"33268","56070c605049433a4cee8bfb","56070c605049433a4cee8bfb~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"33268","56070c605049433a4cee8bfb","56070c605049433a4cee8bfb~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"33268","56070c605049433a4cee8bfb","56070c605049433a4cee8bfb~~~question~~~questionText","question","questionText","Does the procedure include vertical rescue planning, techniques, and adequate training for designated rescue personnel?
","程序是否包括垂直救援计划、技术和对指定救援人员的充分培训？
"
"33268","56070c605049433a4cee8bfb","56070c605049433a4cee8bfb~~~question~~~description","question","description","Please include the procedure that addresses tower/vertical rescue planning, techniques and adequate training for designated personnel.
","请包括有关塔台/垂直救援计划、技术和对指定人员充分培训的程序。
"
"33269","56070ca650494329d6c58a8c","56070ca650494329d6c58a8c~~~question~~~description","question","description","Please include the procedure that addresses the assignment of authorized and/or competent rescue climbers while performing elevated tower work.","请包括执行高架塔作业时，指派经授权和/或合格救援攀塔人员的程序。"
"33269","56070ca650494329d6c58a8c","56070ca650494329d6c58a8c~~~question~~~questionText","question","questionText","Does the procedure include the appropriate number of authorized and/or competent rescue climbers while performing elevated tower work?","程序是否包括执行高架塔作业时适当数量的经授权和/或合格救援攀塔人员？"
"33269","56070ca650494329d6c58a8c","56070ca650494329d6c58a8c~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"33269","56070ca650494329d6c58a8c","56070ca650494329d6c58a8c~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"33269","56070ca650494329d6c58a8c","56070ca650494329d6c58a8c~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"147820","65724ca6170000230091febd","65724ca6170000230091febd~~~question~~~responseOption2","question","responseOption2","No","否"
"147820","65724ca6170000230091febd","65724ca6170000230091febd~~~question~~~responseOption1","question","responseOption1","Confirm","确认"
"147820","65724ca6170000230091febd","65724ca6170000230091febd~~~question~~~questionText","question","questionText","### *If this topic is not applicable:*
I confirm this topic does not apply to my company, including subcontractors, in any capacity","### *如果此主题不适用：*
我确认，此主题在任何情况下都不适用于我公司，包括分包商"
"147891","65724d33170000540091ff10","65724d33170000540091ff10~~~question~~~responseOption2","question","responseOption2","The Company does not operate this type of equipment","公司不运行此类设备"
"147891","65724d33170000540091ff10","65724d33170000540091ff10~~~question~~~questionText","question","questionText","Select a reason:","选择原因："
"147891","65724d33170000540091ff10","65724d33170000540091ff10~~~question~~~responseOption3","question","responseOption3","The Company is not exposed to this risk","公司不存在此风险"
"147891","65724d33170000540091ff10","65724d33170000540091ff10~~~question~~~responseOption1","question","responseOption1","The Company does not perform this type of work","公司不从事此类工作"
"147962","65724d80170000200091ff5b","65724d80170000200091ff5b~~~question~~~responseOption1","question","responseOption1","Yes","是"
"147962","65724d80170000200091ff5b","65724d80170000200091ff5b~~~question~~~responseOption2","question","responseOption2","No","否"
"147962","65724d80170000200091ff5b","65724d80170000200091ff5b~~~question~~~questionText","question","questionText","I acknowledge the information above is accurate","我确认上述信息正确无误"
"148033","65724dc8170000560091ffa6","65724dc8170000560091ffa6~~~question~~~responseOption2","question","responseOption2","No","否"
"148033","65724dc8170000560091ffa6","65724dc8170000560091ffa6~~~question~~~questionText","question","questionText","Click here to view requirements:","点击此处查看要求："
"148033","65724dc8170000560091ffa6","65724dc8170000560091ffa6~~~question~~~responseOption1","question","responseOption1","Show Questions","显示问题"
"27117","665dfb500100002a00496fce","665dfb500100002a00496fce~~~questionGroup~~~questionGroupText","questionGroup","questionGroupText","Tree Trimming and Removal Safety","树木修剪和移除安全"
"85252","5d4ca51c350000897256269a","5d4ca51c350000897256269a~~~question~~~description","question","description","Please include the procedure that addresses training for employees involved in tree trimming or removal. Training topics should include the use of power tools, climbing equipment, and elevated work platforms.
","请包括对树木修剪或清除的员工进行培训的程序。培训主题应包括电动工具、攀爬设备和高空作业平台的使用。
"
"85252","5d4ca51c350000897256269a","5d4ca51c350000897256269a~~~question~~~questionText","question","questionText","Does the procedure include training for personnel associated with tree trimming or removal?
","程序是否包括对树木修剪或清除相关人员的培训？
"
"85253","5d4ca51c350000d725050f11","5d4ca51c350000d725050f11~~~question~~~questionText","question","questionText","Does the procedure include site inspections prior to the commencement of tree trimming or removal operations?
","程序是否包括在开始树木修剪或清除之前进行站点检查？
"
"85253","5d4ca51c350000d725050f11","5d4ca51c350000d725050f11~~~question~~~description","question","description","Please include the procedure that addresses site inspection prior to the commencement of tree trimming or removal operations.
","请包括在开始树木修剪或清除之前进行站点检查的程序。
"
"85255","5d4ca51d360000513684573a","5d4ca51d360000513684573a~~~question~~~description","question","description","Please include the procedure that addresses precautions for working near overhead electrical sources. Depending on jurisdiction, employers may be required to de-energize and ground or deploy other protective measures prior to the commencement of covered tasks.
","请包括针对在架空电源附近工作的预防措施的程序。根据不同的司法辖区，在开始执行相关任务前，雇主可能需要切断电源并接地，或采取其他保护措施。
"
"85255","5d4ca51d360000513684573a","5d4ca51d360000513684573a~~~question~~~questionText","question","questionText","Does the procedure include precautions for performing tree trimming or removal near overhead electrical sources?
","程序是否包括在架空电源附近修剪或清除树木的预防措施？
"
"147821","65724ca6170000230091febe","65724ca6170000230091febe~~~question~~~responseOption2","question","responseOption2","No","否"
"147821","65724ca6170000230091febe","65724ca6170000230091febe~~~question~~~questionText","question","questionText","### *If this topic is not applicable:*
I confirm this topic does not apply to my company, including subcontractors, in any capacity","### *如果此主题不适用：*
我确认，此主题在任何情况下都不适用于我公司，包括分包商"
"147821","65724ca6170000230091febe","65724ca6170000230091febe~~~question~~~responseOption1","question","responseOption1","Confirm","确认"
"147892","65724d33170000540091ff11","65724d33170000540091ff11~~~question~~~responseOption2","question","responseOption2","The Company does not operate this type of equipment","公司不运行此类设备"
"147892","65724d33170000540091ff11","65724d33170000540091ff11~~~question~~~questionText","question","questionText","Select a reason:","选择原因："
"147892","65724d33170000540091ff11","65724d33170000540091ff11~~~question~~~responseOption3","question","responseOption3","The Company is not exposed to this risk","公司不存在此风险"
"147892","65724d33170000540091ff11","65724d33170000540091ff11~~~question~~~responseOption1","question","responseOption1","The Company does not perform this type of work","公司不从事此类工作"
"147963","65724d80170000200091ff5c","65724d80170000200091ff5c~~~question~~~questionText","question","questionText","I acknowledge the information above is accurate","我确认上述信息正确无误"
"147963","65724d80170000200091ff5c","65724d80170000200091ff5c~~~question~~~responseOption1","question","responseOption1","Yes","是"
"147963","65724d80170000200091ff5c","65724d80170000200091ff5c~~~question~~~responseOption2","question","responseOption2","No","否"
"148034","65724dc8170000560091ffa7","65724dc8170000560091ffa7~~~question~~~responseOption1","question","responseOption1","Show Questions","显示问题"
"148034","65724dc8170000560091ffa7","65724dc8170000560091ffa7~~~question~~~questionText","question","questionText","Click here to view requirements:","点击此处查看要求："
"148034","65724dc8170000560091ffa7","65724dc8170000560091ffa7~~~question~~~responseOption2","question","responseOption2","No","否"
"70","665dfb5b0100004e00496fd0","665dfb5b0100004e00496fd0~~~questionGroup~~~questionGroupText","questionGroup","questionGroupText","Trenching & Excavation","挖沟和开挖"
"1201","43d9b6e0504943a3b1b63ce1","43d9b6e0504943a3b1b63ce1~~~question~~~description","question","description","Please include the procedure that addresses trenching and excavation safety and training. For Suppliers not initiating trenching but in close proximity, please include a basic awareness procedure. Protection of employees through removal or the use of protective systems is required. Protective systems may include sloping, shoring, scaling loose material, trench boxes, etc.
","请包括有关挖沟和挖掘安全和培训的程序。对于未进行挖沟作业但在附近工作的供应商，请包括基本安全知识程序。务必通过移除危险源或使用防护系统来保护员工。防护系统可能包括边坡防护、支撑、去除松散材料、沟槽支护系统等。
"
"1201","43d9b6e0504943a3b1b63ce1","43d9b6e0504943a3b1b63ce1~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"1201","43d9b6e0504943a3b1b63ce1","43d9b6e0504943a3b1b63ce1~~~question~~~questionText","question","questionText","Does the procedure include training for personnel associated with trenching or excavation?
","程序是否包括对挖沟或挖掘作业相关人员的培训？
"
"1201","43d9b6e0504943a3b1b63ce1","43d9b6e0504943a3b1b63ce1~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"1201","43d9b6e0504943a3b1b63ce1","43d9b6e0504943a3b1b63ce1~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"1203","43d9b6e05049433ce0eadada","43d9b6e05049433ce0eadada~~~question~~~description","question","description","Please include the procedure  that addresses safe access and egress for excavations and trenches. This may include ramps, ladders, or stairs in accordance with jurisdictional requirements.
","请包括挖掘和挖沟安全出入的程序。根据司法辖区要求，此程序可能包括坡道、梯子或楼梯。
"
"1203","43d9b6e05049433ce0eadada","43d9b6e05049433ce0eadada~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"1203","43d9b6e05049433ce0eadada","43d9b6e05049433ce0eadada~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"1203","43d9b6e05049433ce0eadada","43d9b6e05049433ce0eadada~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"1203","43d9b6e05049433ce0eadada","43d9b6e05049433ce0eadada~~~question~~~questionText","question","questionText","Does the procedure include provisions for safe access and egress?
","程序是否包括安全出入的规定？
"
"1208","43d9b6e050494389ab8a715b","43d9b6e050494389ab8a715b~~~question~~~questionText","question","questionText","Does the procedure include daily inspections by competent personnel?
","程序是否包括由合格人员执行日常检查？
"
"1208","43d9b6e050494389ab8a715b","43d9b6e050494389ab8a715b~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"1208","43d9b6e050494389ab8a715b","43d9b6e050494389ab8a715b~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"1208","43d9b6e050494389ab8a715b","43d9b6e050494389ab8a715b~~~question~~~description","question","description","Please include the procedure that addresses daily inspections made by competent personnel. Inspections should examine the effectiveness of protective systems and the presence of potential hazards. Where hazards are discovered, provisions should be made for immediate personnel removal.
","请包括由合格人员执行日常检查的程序。检查应包括检查保护系统的有效性和潜在危害的存在。一旦发现危害，应立即采取措施撤离人员。
"
"1208","43d9b6e050494389ab8a715b","43d9b6e050494389ab8a715b~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"147822","65724ca6170000230091febf","65724ca6170000230091febf~~~question~~~questionText","question","questionText","### *If this topic is not applicable:*
I confirm this topic does not apply to my company, including subcontractors, in any capacity","### *如果此主题不适用：*
我确认，此主题在任何情况下都不适用于我公司，包括分包商"
"147822","65724ca6170000230091febf","65724ca6170000230091febf~~~question~~~responseOption2","question","responseOption2","No","否"
"147822","65724ca6170000230091febf","65724ca6170000230091febf~~~question~~~responseOption1","question","responseOption1","Confirm","确认"
"147893","65724d33170000540091ff12","65724d33170000540091ff12~~~question~~~responseOption2","question","responseOption2","The Company does not operate this type of equipment","公司不运行此类设备"
"147893","65724d33170000540091ff12","65724d33170000540091ff12~~~question~~~responseOption1","question","responseOption1","The Company does not perform this type of work","公司不从事此类工作"
"147893","65724d33170000540091ff12","65724d33170000540091ff12~~~question~~~questionText","question","questionText","Select a reason:","选择原因："
"147893","65724d33170000540091ff12","65724d33170000540091ff12~~~question~~~responseOption3","question","responseOption3","The Company is not exposed to this risk","公司不存在此风险"
"147964","65724d80170000200091ff5d","65724d80170000200091ff5d~~~question~~~responseOption1","question","responseOption1","Yes","是"
"147964","65724d80170000200091ff5d","65724d80170000200091ff5d~~~question~~~questionText","question","questionText","I acknowledge the information above is accurate","我确认上述信息正确无误"
"147964","65724d80170000200091ff5d","65724d80170000200091ff5d~~~question~~~responseOption2","question","responseOption2","No","否"
"148035","65724dc8170000560091ffa8","65724dc8170000560091ffa8~~~question~~~responseOption1","question","responseOption1","Show Questions","显示问题"
"148035","65724dc8170000560091ffa8","65724dc8170000560091ffa8~~~question~~~questionText","question","questionText","Click here to view requirements:","点击此处查看要求："
"148035","65724dc8170000560091ffa8","65724dc8170000560091ffa8~~~question~~~responseOption2","question","responseOption2","No","否"
"71","665dfb670100002900b4aed8","665dfb670100002900b4aed8~~~questionGroup~~~questionGroupText","questionGroup","questionGroupText","Water Survival/Offshore","水上救生/离岸"
"1212","43d9b6e050494311c83ae475","43d9b6e050494311c83ae475~~~question~~~description","question","description","Please include the procedure that addresses applicable offshore training in accordance with jurisdictional requirements. Employers are responsible for all training required by jurisdiction and maintaining training records at a local or central location. 
","请包括符合司法辖区要求的适用海上培训程序。雇主负责司法辖区要求的所有培训，并在当地或中心位置保存培训记录。
"
"1212","43d9b6e050494311c83ae475","43d9b6e050494311c83ae475~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"1212","43d9b6e050494311c83ae475","43d9b6e050494311c83ae475~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"1212","43d9b6e050494311c83ae475","43d9b6e050494311c83ae475~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"1212","43d9b6e050494311c83ae475","43d9b6e050494311c83ae475~~~question~~~questionText","question","questionText","Does the procedure include training for personnel associated with offshore work?
","程序是否包括对海上作业相关人员的培训？
"
"1214","43d9b6e0504943e11bd4db28","43d9b6e0504943e11bd4db28~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"1214","43d9b6e0504943e11bd4db28","43d9b6e0504943e11bd4db28~~~question~~~description","question","description","Please include the procedure that addresses the prohibition of firearms, illegal drugs, and alcoholic beverages on helicopters, vessels, shorebases, and offshore jobsites.
","请包括在直升机、船舶、海岸基地和近海工作场所禁止枪支、非法毒品和酒精饮料的程序。
"
"1214","43d9b6e0504943e11bd4db28","43d9b6e0504943e11bd4db28~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"1214","43d9b6e0504943e11bd4db28","43d9b6e0504943e11bd4db28~~~question~~~questionText","question","questionText","Does the procedure include the prohibition of firearms, illicit substances, and alcoholic beverages?
","程序是否包括禁止枪支、非法药物和酒精饮料？
"
"1214","43d9b6e0504943e11bd4db28","43d9b6e0504943e11bd4db28~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"1215","43d9b6e050494384f5fa3be1","43d9b6e050494384f5fa3be1~~~question~~~description","question","description","Please include the procedure that addresses specific safety and emergency protocols associated with helicopter transportation.  The procedure should outline the authority of pilots, manifest and weighing procedures, safe embarking and disembarking, use of approved buoyancy devices, seating arrangements, seat belts, luggage and cargo, pollution prevention, rules of safe conduct in flight, emergency in flight, and landing.
","请包括与直升机运输相关的针对特定安全和应急规定的程序。 程序应概述飞行员的权限、旅客名单和称重程序、安全登机和下机、经批准的浮力装置使用、座位安排、安全带、行李和货物、污染防治、飞行中的安全行为规则、飞行中的紧急情况和降落。
"
"1215","43d9b6e050494384f5fa3be1","43d9b6e050494384f5fa3be1~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"1215","43d9b6e050494384f5fa3be1","43d9b6e050494384f5fa3be1~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"1215","43d9b6e050494384f5fa3be1","43d9b6e050494384f5fa3be1~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"1215","43d9b6e050494384f5fa3be1","43d9b6e050494384f5fa3be1~~~question~~~questionText","question","questionText","Does the procedure include safety and emergency requirements for helicopter transportation?
","程序是否包括直升机运输的安全和应急要求？
"
"1216","43d9b6e0504943744936bd5e","43d9b6e0504943744936bd5e~~~question~~~description","question","description","Please include the procedure that addresses specific safety protocols associated with boat transportation. The procedure should outline the authority of boat captains, passenger manifests, safe loading and unloading, use of approved buoyancy devices, seating arrangements, luggage, cargo, pollution control, rules of safe conduct during transit, safe embarking and disembarking, and emergency provisions.
","请包括针对与船舶运输相关的特定安全协议的程序。程序应概述船长的权限、乘客名单、安全装卸、经批准的浮力装置使用、座位安排、行李、货物、污染控制、运输途中的安全行为规则、安全登船和下船以及应急规定。
"
"1216","43d9b6e0504943744936bd5e","43d9b6e0504943744936bd5e~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"1216","43d9b6e0504943744936bd5e","43d9b6e0504943744936bd5e~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"1216","43d9b6e0504943744936bd5e","43d9b6e0504943744936bd5e~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"1216","43d9b6e0504943744936bd5e","43d9b6e0504943744936bd5e~~~question~~~questionText","question","questionText","Does the procedure include safety and emergency requirements for boat transportation?
","程序是否包括船舶运输的安全和应急要求？
"
"1219","43d9b6e0504943c53fee61e5","43d9b6e0504943c53fee61e5~~~question~~~questionText","question","questionText","Does the procedure include general water safety?
","程序是否包括一般水上安全？
"
"1219","43d9b6e0504943c53fee61e5","43d9b6e0504943c53fee61e5~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"1219","43d9b6e0504943c53fee61e5","43d9b6e0504943c53fee61e5~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"1219","43d9b6e0504943c53fee61e5","43d9b6e0504943c53fee61e5~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"1219","43d9b6e0504943c53fee61e5","43d9b6e0504943c53fee61e5~~~question~~~description","question","description","Please include the procedure that addresses general water safety. The procedure should outline the types of buoyancy devices, emergency rescue provisions, and safe means of evacuation.
","请包括有关一般水上安全的程序。程序应概述浮力设备的类型、紧急救援规定和安全撤离方式。
"
"4302","4c7d32d65049437cec97205c","4c7d32d65049437cec97205c~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"4302","4c7d32d65049437cec97205c","4c7d32d65049437cec97205c~~~question~~~questionText","question","questionText","Does the procedure include risk assessments to determine where life saving devices are necessary?
","程序是否包括风险评估，以确定哪些地方需要救生设备？
"
"4302","4c7d32d65049437cec97205c","4c7d32d65049437cec97205c~~~question~~~description","question","description","Please include the procedure that addresses risk assessments to determine the type of life saving devices needed.
","请包括确定所需救生设备类型的风险评估程序。
"
"4302","4c7d32d65049437cec97205c","4c7d32d65049437cec97205c~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"4302","4c7d32d65049437cec97205c","4c7d32d65049437cec97205c~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"147823","65724ca6170000230091fec0","65724ca6170000230091fec0~~~question~~~responseOption1","question","responseOption1","Confirm","确认"
"147823","65724ca6170000230091fec0","65724ca6170000230091fec0~~~question~~~questionText","question","questionText","### *If this topic is not applicable:*
I confirm this topic does not apply to my company, including subcontractors, in any capacity","### *如果此主题不适用：*
我确认，此主题在任何情况下都不适用于我公司，包括分包商"
"147823","65724ca6170000230091fec0","65724ca6170000230091fec0~~~question~~~responseOption2","question","responseOption2","No","否"
"147894","65724d33170000540091ff13","65724d33170000540091ff13~~~question~~~questionText","question","questionText","Select a reason:","选择原因："
"147894","65724d33170000540091ff13","65724d33170000540091ff13~~~question~~~responseOption2","question","responseOption2","The Company does not operate this type of equipment","公司不运行此类设备"
"147894","65724d33170000540091ff13","65724d33170000540091ff13~~~question~~~responseOption1","question","responseOption1","The Company does not perform this type of work","公司不从事此类工作"
"147894","65724d33170000540091ff13","65724d33170000540091ff13~~~question~~~responseOption3","question","responseOption3","The Company is not exposed to this risk","公司不存在此风险"
"147965","65724d80170000200091ff5e","65724d80170000200091ff5e~~~question~~~responseOption2","question","responseOption2","No","否"
"147965","65724d80170000200091ff5e","65724d80170000200091ff5e~~~question~~~questionText","question","questionText","I acknowledge the information above is accurate","我确认上述信息正确无误"
"147965","65724d80170000200091ff5e","65724d80170000200091ff5e~~~question~~~responseOption1","question","responseOption1","Yes","是"
"148036","65724dc8170000560091ffa9","65724dc8170000560091ffa9~~~question~~~questionText","question","questionText","Click here to view requirements:","点击此处查看要求："
"148036","65724dc8170000560091ffa9","65724dc8170000560091ffa9~~~question~~~responseOption2","question","responseOption2","No","否"
"148036","65724dc8170000560091ffa9","65724dc8170000560091ffa9~~~question~~~responseOption1","question","responseOption1","Show Questions","显示问题"
"73","665dfb720100002900b4aeda","665dfb720100002900b4aeda~~~questionGroup~~~questionGroupText","questionGroup","questionGroupText","Well Control","井控"
"1236","43d9b6e0504943d73f2d7fa0","43d9b6e0504943d73f2d7fa0~~~question~~~questionText","question","questionText","Does the procedure include tasks which require well control training?
","程序是否包括需要接受井控培训的任务？
"
"1236","43d9b6e0504943d73f2d7fa0","43d9b6e0504943d73f2d7fa0~~~question~~~description","question","description","Please include the procedure that addresses tasks which must be performed by or under the supervision of personnel who have well control training. The procedure should identify tasks which are directly related to drilling, well completion, well workover, snubbing, coil tubing, and wireline operations.
","请包括有关必须由接受过井控培训的人员执行或在其监督下执行的任务的程序。程序应确定与钻井、完井、修井、压井、盘管和电缆作业直接相关的任务。
"
"1236","43d9b6e0504943d73f2d7fa0","43d9b6e0504943d73f2d7fa0~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"1236","43d9b6e0504943d73f2d7fa0","43d9b6e0504943d73f2d7fa0~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"1236","43d9b6e0504943d73f2d7fa0","43d9b6e0504943d73f2d7fa0~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"1237","43d9b6e05049432dbe4c3a05","43d9b6e05049432dbe4c3a05~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"1237","43d9b6e05049432dbe4c3a05","43d9b6e05049432dbe4c3a05~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"1237","43d9b6e05049432dbe4c3a05","43d9b6e05049432dbe4c3a05~~~question~~~questionText","question","questionText","Does the procedure include the job titles of personnel who require well control training?
","程序是否包括需接受井控培训的人员的职位？
"
"1237","43d9b6e05049432dbe4c3a05","43d9b6e05049432dbe4c3a05~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"1237","43d9b6e05049432dbe4c3a05","43d9b6e05049432dbe4c3a05~~~question~~~description","question","description","Please include the procedure that addresses job titles or tasks which require well control training. This procedure should identify all postions associated with drilling, well completion, well workover, snubbing, coil tubing, and wireline operations.
","请包括针对需接受井控培训的职位或任务的程序。此程序应确定与钻井、完井、修井、压井、盘管和电缆作业相关的所有位置。
"
"1238","43d9b6e0504943e3e6aed1c5","43d9b6e0504943e3e6aed1c5~~~question~~~description","question","description","Please include the procedure that addresses coordination with operators in accordance with jurisdictional requirements. Since procedures may vary significantly between operators, Suppliers should establish a system to identify and comply with the requirements of the client site. For the purpose of this section, Operator means the party designated as having control over management or operations of the site.
","请包括根据司法辖区要求与经营者协调的程序。由于不同经营者的程序可能截然不同，供应商应建立一个系统，以确定并遵守客户站点的要求。在本部分中，经营者是指被指定为对站点的管理或运营拥有控制权的一方。
"
"1238","43d9b6e0504943e3e6aed1c5","43d9b6e0504943e3e6aed1c5~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"1238","43d9b6e0504943e3e6aed1c5","43d9b6e0504943e3e6aed1c5~~~question~~~questionText","question","questionText","Does the procedure include coordination with operators in accordance with jurisdictional requirements?
","程序是否包括根据司法辖区要求与经营者协调？
"
"1238","43d9b6e0504943e3e6aed1c5","43d9b6e0504943e3e6aed1c5~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"1238","43d9b6e0504943e3e6aed1c5","43d9b6e0504943e3e6aed1c5~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"147824","65724ca6170000230091fec1","65724ca6170000230091fec1~~~question~~~responseOption2","question","responseOption2","No","否"
"147824","65724ca6170000230091fec1","65724ca6170000230091fec1~~~question~~~questionText","question","questionText","### *If this topic is not applicable:*
I confirm this topic does not apply to my company, including subcontractors, in any capacity","### *如果此主题不适用：*
我确认，此主题在任何情况下都不适用于我公司，包括分包商"
"147824","65724ca6170000230091fec1","65724ca6170000230091fec1~~~question~~~responseOption1","question","responseOption1","Confirm","确认"
"147895","65724d33170000540091ff14","65724d33170000540091ff14~~~question~~~responseOption1","question","responseOption1","The Company does not perform this type of work","公司不从事此类工作"
"147895","65724d33170000540091ff14","65724d33170000540091ff14~~~question~~~responseOption3","question","responseOption3","The Company is not exposed to this risk","公司不存在此风险"
"147895","65724d33170000540091ff14","65724d33170000540091ff14~~~question~~~responseOption2","question","responseOption2","The Company does not operate this type of equipment","公司不运行此类设备"
"147895","65724d33170000540091ff14","65724d33170000540091ff14~~~question~~~questionText","question","questionText","Select a reason:","选择原因："
"147966","65724d80170000200091ff5f","65724d80170000200091ff5f~~~question~~~responseOption2","question","responseOption2","No","否"
"147966","65724d80170000200091ff5f","65724d80170000200091ff5f~~~question~~~responseOption1","question","responseOption1","Yes","是"
"147966","65724d80170000200091ff5f","65724d80170000200091ff5f~~~question~~~questionText","question","questionText","I acknowledge the information above is accurate","我确认上述信息正确无误"
